"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000291539";"ENSP00000297323";"ENSG00000160191";"ENSG00000164742";727
"ENSP00000261799";"ENSP00000293328";"ENSG00000113721";"ENSG00000173757";726
"ENSP00000254976";"ENSP00000358142";"ENSG00000132639";"ENSG00000159164";726
"ENSP00000329797";"ENSP00000385142";"ENSG00000182985";"ENSG00000179915";726
"ENSP00000264657";"ENSP00000339804";"ENSG00000168610";"ENSG00000145777";725
"ENSP00000282356";"ENSP00000297323";"ENSG00000152495";"ENSG00000164742";724
"ENSP00000332296";"ENSP00000386135";"ENSG00000077092";"ENSG00000196730";724
"ENSP00000297323";"ENSP00000420295";"ENSG00000164742";"ENSG00000133256";724
"ENSP00000377372";"ENSP00000429243";"ENSG00000172020";"ENSG00000104435";724
"ENSP00000219833";"ENSP00000376776";"ENSG00000103546";"ENSG00000123454";723
"ENSP00000332164";"ENSP00000406022";"ENSG00000184347";"ENSG00000182168";723
"ENSP00000270642";"ENSP00000288699";"ENSG00000142549";"ENSG00000157851";721
"ENSP00000215368";"ENSP00000261799";"ENSG00000099617";"ENSG00000113721";720
"ENSP00000264554";"ENSP00000347852";"ENSG00000129946";"ENSG00000154556";719
"ENSP00000265459";"ENSP00000362444";"ENSG00000110076";"ENSG00000116544";719
"ENSP00000219833";"ENSP00000386069";"ENSG00000103546";"ENSG00000184160";718
"ENSP00000312185";"ENSP00000364898";"ENSG00000155849";"ENSG00000165025";717
"ENSP00000299441";"ENSP00000384638";"ENSG00000166341";"ENSG00000066032";716
"ENSP00000282878";"ENSP00000428417";"ENSG00000152932";"ENSG00000079841";716
"ENSP00000317333";"ENSP00000497479";"ENSG00000178403";"ENSG00000186487";715
"ENSP00000215368";"ENSP00000288135";"ENSG00000099617";"ENSG00000157404";714
"ENSP00000299441";"ENSP00000304669";"ENSG00000166341";"ENSG00000044115";714
"ENSP00000333203";"ENSP00000364709";"ENSG00000188488";"ENSG00000126218";713
"ENSP00000305974";"ENSP00000478255";"ENSG00000084453";"ENSG00000085563";713
"ENSP00000295108";"ENSP00000490614";"ENSG00000162992";"ENSG00000077279";713
"ENSP00000360423";"ENSP00000398629";"ENSG00000148408";"ENSG00000168243";712
"ENSP00000262178";"ENSP00000483721";"ENSG00000106018";"ENSG00000078549";712
"ENSP00000216492";"ENSP00000219022";"ENSG00000100604";"ENSG00000102837";711
