"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000244007";"ENSP00000286548";"ENSG00000124181";"ENSG00000156052";933
"ENSP00000355361";"ENSP00000357362";"ENSG00000196776";"ENSG00000169231";933
"ENSP00000222254";"ENSP00000358548";"ENSG00000105647";"ENSG00000213281";933
"ENSP00000358548";"ENSP00000364898";"ENSG00000213281";"ENSG00000165025";933
"ENSP00000265371";"ENSP00000420321";"ENSG00000099250";"ENSG00000169855";933
"ENSP00000267101";"ENSP00000497069";"ENSG00000065361";"ENSG00000140443";933
"ENSP00000305260";"ENSP00000361009";"ENSG00000172354";"ENSG00000124126";932
"ENSP00000262584";"ENSP00000370125";"ENSG00000161016";"ENSG00000205581";932
"ENSP00000237596";"ENSP00000419361";"ENSG00000118762";"ENSG00000173175";932
"ENSP00000259512";"ENSP00000304051";"ENSG00000136986";"ENSG00000170881";931
"ENSP00000257770";"ENSP00000333019";"ENSG00000135318";"ENSG00000185100";931
"ENSP00000320886";"ENSP00000337889";"ENSG00000009950";"ENSG00000123933";931
"ENSP00000225577";"ENSP00000361066";"ENSG00000108443";"ENSG00000124151";931
"ENSP00000244007";"ENSP00000370744";"ENSG00000124181";"ENSG00000123104";931
"ENSP00000302599";"ENSP00000321874";"ENSG00000172461";"ENSG00000179913";930
"ENSP00000244007";"ENSP00000359073";"ENSG00000124181";"ENSG00000134215";928
"ENSP00000389631";"ENSP00000432472";"ENSG00000130429";"ENSG00000254999";928
"ENSP00000284292";"ENSP00000499717";"ENSG00000154146";"ENSG00000198668";928
"ENSP00000401770";"ENSP00000499883";"ENSG00000156411";"ENSG00000135390";928
"ENSP00000283249";"ENSP00000296181";"ENSG00000115221";"ENSG00000082781";927
"ENSP00000222254";"ENSP00000244007";"ENSG00000105647";"ENSG00000124181";926
"ENSP00000254508";"ENSP00000357547";"ENSG00000132182";"ENSG00000143552";926
"ENSP00000292614";"ENSP00000399982";"ENSG00000005075";"ENSG00000106290";926
"ENSP00000269305";"ENSP00000363804";"ENSG00000141510";"ENSG00000136826";925
"ENSP00000360498";"ENSP00000461930";"ENSG00000182154";"ENSG00000266472";925
"ENSP00000315190";"ENSP00000357362";"ENSG00000005884";"ENSG00000169231";923
"ENSP00000359077";"ENSP00000383392";"ENSG00000198910";"ENSG00000154654";923
"ENSP00000430690";"ENSP00000440847";"ENSG00000160180";"ENSG00000147394";923
"ENSP00000301788";"ENSP00000381984";"ENSG00000168002";"ENSG00000141425";922
"ENSP00000342848";"ENSP00000451828";"ENSG00000188747";"ENSG00000142208";922
"ENSP00000345023";"ENSP00000478561";"ENSG00000065621";"ENSG00000138061";921
"ENSP00000244007";"ENSP00000497069";"ENSG00000124181";"ENSG00000140443";921
"ENSP00000083182";"ENSP00000291900";"ENSG00000062725";"ENSG00000160445";920
"ENSP00000378360";"ENSP00000496166";"ENSG00000149476";"ENSG00000149925";920
"ENSP00000242784";"ENSP00000317159";"ENSG00000123144";"ENSG00000179091";918
"ENSP00000216797";"ENSP00000340989";"ENSG00000100906";"ENSG00000175793";918
"ENSP00000236671";"ENSP00000318822";"ENSG00000117984";"ENSG00000015475";917
"ENSP00000219302";"ENSP00000347213";"ENSG00000103024";"ENSG00000054179";917
"ENSP00000360526";"ENSP00000361066";"ENSG00000171940";"ENSG00000124151";917
"ENSP00000354511";"ENSP00000501254";"ENSG00000093010";"ENSG00000132746";917
"ENSP00000312081";"ENSP00000378323";"ENSG00000172830";"ENSG00000138814";916
"ENSP00000216797";"ENSP00000269305";"ENSG00000100906";"ENSG00000141510";915
"ENSP00000217182";"ENSP00000406157";"ENSG00000101210";"ENSG00000198682";915
