"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000353731";"ENSP00000457421";"ENSG00000197635";"ENSG00000261371";646
"ENSP00000242465";"ENSP00000265077";"ENSG00000122862";"ENSG00000038427";645
"ENSP00000357704";"ENSP00000457421";"ENSG00000196154";"ENSG00000261371";644
"ENSP00000291526";"ENSP00000346158";"ENSG00000160181";"ENSG00000134193";643
"ENSP00000357704";"ENSP00000363089";"ENSG00000196154";"ENSG00000136869";643
"ENSP00000334448";"ENSP00000393333";"ENSG00000186469";"ENSG00000006638";642
"ENSP00000005178";"ENSP00000376303";"ENSG00000004799";"ENSG00000169169";639
"ENSP00000304783";"ENSP00000384582";"ENSG00000170615";"ENSG00000164199";639
"ENSP00000297261";"ENSP00000396198";"ENSG00000164690";"ENSG00000129682";639
"ENSP00000266718";"ENSP00000274341";"ENSG00000139329";"ENSG00000145681";638
"ENSP00000266718";"ENSP00000307911";"ENSG00000139329";"ENSG00000175040";638
"ENSP00000265077";"ENSP00000325146";"ENSG00000038427";"ENSG00000111799";637
"ENSP00000376322";"ENSP00000379258";"ENSG00000128714";"ENSG00000106571";637
"ENSP00000262262";"ENSP00000395294";"ENSG00000105383";"ENSG00000125726";637
"ENSP00000357206";"ENSP00000400341";"ENSG00000132688";"ENSG00000125798";637
"ENSP00000264634";"ENSP00000359864";"ENSG00000114251";"ENSG00000076716";634
"ENSP00000206262";"ENSP00000235382";"ENSG00000091844";"ENSG00000116741";633
"ENSP00000354923";"ENSP00000355124";"ENSG00000198947";"ENSG00000171345";633
"ENSP00000363149";"ENSP00000436812";"ENSG00000124664";"ENSG00000117983";633
"ENSP00000355180";"ENSP00000446007";"ENSG00000142156";"ENSG00000026025";633
"ENSP00000284440";"ENSP00000370571";"ENSG00000154277";"ENSG00000180176";631
"ENSP00000283254";"ENSP00000434241";"ENSG00000153253";"ENSG00000131398";630
"ENSP00000357206";"ENSP00000396198";"ENSG00000132688";"ENSG00000129682";628
"ENSP00000265077";"ENSP00000359864";"ENSG00000038427";"ENSG00000076716";627
"ENSP00000257290";"ENSP00000266718";"ENSG00000134853";"ENSG00000139329";626
"ENSP00000311697";"ENSP00000357206";"ENSG00000138675";"ENSG00000132688";626
"ENSP00000274341";"ENSP00000304440";"ENSG00000145681";"ENSG00000103044";625
