"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000295101";"ENSP00000354859";"ENSG00000162989";"ENSG00000149295";623
"ENSP00000219833";"ENSP00000387549";"ENSG00000103546";"ENSG00000036565";623
"ENSP00000233638";"ENSP00000264824";"ENSG00000115297";"ENSG00000104903";621
"ENSP00000295987";"ENSP00000385142";"ENSG00000008056";"ENSG00000179915";621
"ENSP00000397181";"ENSP00000433001";"ENSG00000117152";"ENSG00000143248";621
"ENSP00000234701";"ENSP00000264382";"ENSG00000016490";"ENSG00000090402";620
"ENSP00000233242";"ENSP00000276914";"ENSG00000084674";"ENSG00000147872";618
"ENSP00000255224";"ENSP00000368244";"ENSG00000132872";"ENSG00000089199";617
"ENSP00000359077";"ENSP00000377003";"ENSG00000198910";"ENSG00000127324";617
"ENSP00000255224";"ENSP00000295987";"ENSG00000132872";"ENSG00000008056";614
"ENSP00000298231";"ENSP00000347942";"ENSG00000165462";"ENSG00000165731";614
"ENSP00000246070";"ENSP00000366093";"ENSG00000125869";"ENSG00000198963";614
"ENSP00000252804";"ENSP00000490614";"ENSG00000130508";"ENSG00000077279";613
"ENSP00000254976";"ENSP00000353508";"ENSG00000132639";"ENSG00000078018";609
"ENSP00000222390";"ENSP00000370473";"ENSG00000019991";"ENSG00000146674";608
"ENSP00000340292";"ENSP00000411124";"ENSG00000185559";"ENSG00000183092";607
"ENSP00000281043";"ENSP00000431418";"ENSG00000134323";"ENSG00000198400";607
"ENSP00000354859";"ENSP00000403644";"ENSG00000149295";"ENSG00000132437";606
"ENSP00000262186";"ENSP00000295101";"ENSG00000055118";"ENSG00000162989";605
"ENSP00000303252";"ENSP00000397181";"ENSG00000170396";"ENSG00000117152";604
"ENSP00000216492";"ENSP00000266744";"ENSG00000100604";"ENSG00000139352";603
"ENSP00000347942";"ENSP00000431418";"ENSG00000165731";"ENSG00000198400";603
"ENSP00000411124";"ENSP00000497482";"ENSG00000183092";"ENSG00000254656";602
"ENSP00000271751";"ENSP00000352035";"ENSG00000143473";"ENSG00000075043";601
"ENSP00000303252";"ENSP00000354859";"ENSG00000170396";"ENSG00000149295";600
"ENSP00000262494";"ENSP00000394624";"ENSG00000087258";"ENSG00000112038";599
"ENSP00000219070";"ENSP00000431418";"ENSG00000087245";"ENSG00000198400";599
"ENSP00000479169";"ENSP00000482546";"ENSG00000275713";"ENSG00000100918";599
"ENSP00000429562";"ENSP00000482950";"ENSG00000130477";"ENSG00000272636";599
"ENSP00000261799";"ENSP00000281043";"ENSG00000113721";"ENSG00000134323";598
"ENSP00000261799";"ENSP00000356899";"ENSG00000113721";"ENSG00000162733";598
"ENSP00000052754";"ENSP00000228938";"ENSG00000011465";"ENSG00000111341";597
"ENSP00000279488";"ENSP00000321835";"ENSG00000139318";"ENSG00000175832";597
"ENSP00000295108";"ENSP00000352162";"ENSG00000162992";"ENSG00000196361";594
"ENSP00000355316";"ENSP00000397181";"ENSG00000198822";"ENSG00000117152";594
"ENSP00000332164";"ENSP00000389588";"ENSG00000184347";"ENSG00000082684";593
"ENSP00000309570";"ENSP00000322568";"ENSG00000118263";"ENSG00000176887";592
"ENSP00000219022";"ENSP00000234701";"ENSG00000102837";"ENSG00000016490";591
"ENSP00000252804";"ENSP00000263317";"ENSG00000130508";"ENSG00000086991";591
"ENSP00000385142";"ENSP00000407822";"ENSG00000179915";"ENSG00000134115";591
"ENSP00000219070";"ENSP00000223061";"ENSG00000087245";"ENSG00000106333";588
"ENSP00000266744";"ENSP00000282928";"ENSG00000139352";"ENSG00000152977";585
"ENSP00000295987";"ENSP00000357206";"ENSG00000008056";"ENSG00000132688";585
"ENSP00000295108";"ENSP00000352544";"ENSG00000162992";"ENSG00000145920";584
"ENSP00000352035";"ENSP00000357461";"ENSG00000075043";"ENSG00000160716";584
"ENSP00000267260";"ENSP00000367739";"ENSG00000139767";"ENSG00000152954";583
"ENSP00000223061";"ENSP00000266718";"ENSG00000106333";"ENSG00000139329";582
"ENSP00000295987";"ENSP00000431418";"ENSG00000008056";"ENSG00000198400";582
"ENSP00000261799";"ENSP00000433001";"ENSG00000113721";"ENSG00000143248";582
"ENSP00000295987";"ENSP00000490614";"ENSG00000008056";"ENSG00000077279";582
"ENSP00000375647";"ENSP00000397026";"ENSG00000105605";"ENSG00000164418";581
"ENSP00000397181";"ENSP00000442837";"ENSG00000117152";"ENSG00000127074";581
"ENSP00000431418";"ENSP00000495507";"ENSG00000198400";"ENSG00000184564";581
"ENSP00000254976";"ENSP00000357307";"ENSG00000132639";"ENSG00000132718";578
"ENSP00000261267";"ENSP00000357905";"ENSG00000090382";"ENSG00000187908";578
"ENSP00000271751";"ENSP00000373648";"ENSG00000143473";"ENSG00000184156";578
"ENSP00000052754";"ENSP00000369677";"ENSG00000011465";"ENSG00000138080";577
"ENSP00000346478";"ENSP00000378957";"ENSG00000197859";"ENSG00000166482";576
"ENSP00000354859";"ENSP00000355316";"ENSG00000149295";"ENSG00000198822";575
"ENSP00000295987";"ENSP00000352544";"ENSG00000008056";"ENSG00000145920";572
"ENSP00000317333";"ENSP00000490614";"ENSG00000178403";"ENSG00000077279";572
"ENSP00000219070";"ENSP00000261799";"ENSG00000087245";"ENSG00000113721";571
"ENSP00000230658";"ENSP00000357206";"ENSG00000016082";"ENSG00000132688";571
"ENSP00000249842";"ENSP00000378957";"ENSG00000129009";"ENSG00000166482";571
"ENSP00000350348";"ENSP00000394624";"ENSG00000196277";"ENSG00000112038";571
"ENSP00000306523";"ENSP00000481841";"ENSG00000168348";"ENSG00000272398";571
"ENSP00000222390";"ENSP00000243347";"ENSG00000019991";"ENSG00000123610";570
"ENSP00000254976";"ENSP00000304133";"ENSG00000132639";"ENSG00000171951";570
"ENSP00000357206";"ENSP00000377372";"ENSG00000132688";"ENSG00000172020";569
"ENSP00000253110";"ENSP00000287156";"ENSG00000130813";"ENSG00000156587";568
"ENSP00000266718";"ENSP00000356899";"ENSG00000139329";"ENSG00000162733";568
"ENSP00000263054";"ENSP00000385142";"ENSG00000108018";"ENSG00000179915";568
"ENSP00000217086";"ENSP00000281043";"ENSG00000101115";"ENSG00000134323";567
"ENSP00000226382";"ENSP00000345681";"ENSG00000109132";"ENSG00000179348";567
"ENSP00000357461";"ENSP00000373648";"ENSG00000160716";"ENSG00000184156";567
"ENSP00000295834";"ENSP00000350425";"ENSG00000163586";"ENSG00000110244";565
"ENSP00000255224";"ENSP00000385142";"ENSG00000132872";"ENSG00000179915";565
"ENSP00000391800";"ENSP00000394624";"ENSG00000171388";"ENSG00000112038";565
"ENSP00000351957";"ENSP00000444149";"ENSG00000172572";"ENSG00000139155";565
"ENSP00000266744";"ENSP00000322568";"ENSG00000139352";"ENSG00000176887";563
"ENSP00000333181";"ENSP00000367433";"ENSG00000183654";"ENSG00000196581";563
"ENSP00000342637";"ENSP00000418081";"ENSG00000184588";"ENSG00000007402";563
"ENSP00000230658";"ENSP00000352162";"ENSG00000016082";"ENSG00000196361";562
"ENSP00000385142";"ENSP00000397026";"ENSG00000179915";"ENSG00000164418";562
"ENSP00000249330";"ENSP00000266744";"ENSG00000128564";"ENSG00000139352";560
"ENSP00000222390";"ENSP00000341170";"ENSG00000019991";"ENSG00000105894";560
"ENSP00000334448";"ENSP00000397181";"ENSG00000186469";"ENSG00000117152";559
"ENSP00000300873";"ENSP00000362353";"ENSG00000167414";"ENSG00000112164";558
"ENSP00000347942";"ENSP00000364995";"ENSG00000165731";"ENSG00000148082";558
"ENSP00000300873";"ENSP00000397181";"ENSG00000167414";"ENSG00000117152";558
"ENSP00000255224";"ENSP00000429243";"ENSG00000132872";"ENSG00000104435";558
"ENSP00000300873";"ENSP00000442837";"ENSG00000167414";"ENSG00000127074";557
"ENSP00000160382";"ENSP00000295987";"ENSG00000077080";"ENSG00000008056";556
"ENSP00000255224";"ENSP00000352544";"ENSG00000132872";"ENSG00000145920";556
"ENSP00000252804";"ENSP00000353508";"ENSG00000130508";"ENSG00000078018";556
"ENSP00000354859";"ENSP00000394624";"ENSG00000149295";"ENSG00000112038";556
"ENSP00000262138";"ENSP00000397026";"ENSG00000075461";"ENSG00000164418";556
"ENSP00000332164";"ENSP00000357206";"ENSG00000184347";"ENSG00000132688";555
"ENSP00000052754";"ENSP00000378957";"ENSG00000011465";"ENSG00000166482";555
"ENSP00000433001";"ENSP00000442837";"ENSG00000143248";"ENSG00000127074";555
"ENSP00000216492";"ENSP00000376776";"ENSG00000100604";"ENSG00000123454";554
"ENSP00000252804";"ENSP00000426809";"ENSG00000130508";"ENSG00000007062";554
"ENSP00000385142";"ENSP00000392423";"ENSG00000179915";"ENSG00000189056";553
"ENSP00000317333";"ENSP00000322568";"ENSG00000178403";"ENSG00000176887";550
"ENSP00000350348";"ENSP00000355316";"ENSG00000196277";"ENSG00000198822";550
"ENSP00000300873";"ENSP00000418081";"ENSG00000167414";"ENSG00000007402";550
"ENSP00000255224";"ENSP00000429562";"ENSG00000132872";"ENSG00000130477";550
"ENSP00000252804";"ENSP00000261799";"ENSG00000130508";"ENSG00000113721";549
"ENSP00000263665";"ENSP00000359077";"ENSG00000113805";"ENSG00000198910";548
"ENSP00000255224";"ENSP00000377372";"ENSG00000132872";"ENSG00000172020";548
"ENSP00000376776";"ENSP00000387549";"ENSG00000123454";"ENSG00000036565";548
"ENSP00000233242";"ENSP00000264382";"ENSG00000084674";"ENSG00000090402";546
