"node1_protein";"node2_protein";"node1_gene";"node2_gene";"score"
"ENSP00000372170";"ENSP00000501092";"ENSG00000163132";"ENSG00000137203";637
"ENSP00000262648";"ENSP00000371790";"ENSG00000011201";"ENSG00000102678";634
"ENSP00000355245";"ENSP00000401112";"ENSG00000198807";"ENSG00000119042";634
"ENSP00000357348";"ENSP00000360493";"ENSG00000135547";"ENSG00000124813";632
"ENSP00000368370";"ENSP00000373489";"ENSG00000184937";"ENSG00000111057";631
"ENSP00000386200";"ENSP00000444198";"ENSG00000128573";"ENSG00000164442";631
"ENSP00000282572";"ENSP00000436975";"ENSG00000152669";"ENSG00000167646";630
"ENSP00000343158";"ENSP00000353408";"ENSG00000082397";"ENSG00000147065";627
"ENSP00000283147";"ENSP00000360493";"ENSG00000153162";"ENSG00000124813";627
"ENSP00000282903";"ENSP00000369889";"ENSG00000152952";"ENSG00000139219";625
"ENSP00000365514";"ENSP00000379258";"ENSG00000043355";"ENSG00000106571";625
"ENSP00000353099";"ENSP00000391592";"ENSG00000196126";"ENSG00000111679";625
"ENSP00000234198";"ENSP00000408792";"ENSG00000115844";"ENSG00000164651";624
"ENSP00000251020";"ENSP00000327758";"ENSG00000103449";"ENSG00000183072";622
"ENSP00000317272";"ENSP00000339191";"ENSG00000105976";"ENSG00000105974";621
"ENSP00000283147";"ENSP00000372170";"ENSG00000153162";"ENSG00000163132";618
"ENSP00000282572";"ENSP00000306410";"ENSG00000152669";"ENSG00000169126";617
"ENSP00000430241";"ENSP00000494686";"ENSG00000221818";"ENSG00000126778";617
"ENSP00000365514";"ENSP00000497112";"ENSG00000043355";"ENSG00000106031";615
"ENSP00000239144";"ENSP00000331741";"ENSG00000120068";"ENSG00000173917";614
"ENSP00000401112";"ENSP00000498217";"ENSG00000119042";"ENSG00000052850";611
"ENSP00000316881";"ENSP00000369889";"ENSG00000090530";"ENSG00000139219";608
"ENSP00000249396";"ENSP00000339004";"ENSG00000068903";"ENSG00000176165";607
"ENSP00000357348";"ENSP00000377721";"ENSG00000135547";"ENSG00000185551";606
"ENSP00000282903";"ENSP00000378340";"ENSG00000152952";"ENSG00000197565";606
"ENSP00000377721";"ENSP00000501092";"ENSG00000185551";"ENSG00000137203";606
"ENSP00000252971";"ENSP00000295886";"ENSG00000130675";"ENSG00000163623";605
"ENSP00000339004";"ENSP00000355245";"ENSG00000176165";"ENSG00000198807";604
"ENSP00000384725";"ENSP00000498217";"ENSG00000061455";"ENSG00000052850";603
"ENSP00000222693";"ENSP00000334198";"ENSG00000105971";"ENSG00000196557";602
"ENSP00000368370";"ENSP00000375921";"ENSG00000184937";"ENSG00000135903";602
"ENSP00000262041";"ENSP00000494686";"ENSG00000106511";"ENSG00000126778";602
"ENSP00000269216";"ENSP00000496415";"ENSG00000141448";"ENSG00000137273";602
"ENSP00000317272";"ENSP00000386200";"ENSG00000105976";"ENSG00000128573";601
"ENSP00000364080";"ENSP00000391592";"ENSG00000179344";"ENSG00000111679";601
"ENSP00000317272";"ENSP00000396198";"ENSG00000105976";"ENSG00000129682";601
"ENSP00000367715";"ENSP00000386200";"ENSG00000146038";"ENSG00000128573";598
"ENSP00000250448";"ENSP00000300305";"ENSG00000129514";"ENSG00000159216";597
"ENSP00000280904";"ENSP00000353608";"ENSG00000134755";"ENSG00000134762";597
"ENSP00000244728";"ENSP00000382083";"ENSG00000124749";"ENSG00000188517";595
